,id,keywords,cast,genres,imdb_id,original_language,revenue,release_date,spoken_languages,title,vote_average,vote_count,overview,poster_path,popularity,Director,combined_keywords,genres_set_str,movie_index
24,85886,,PacoMartínezSoria MónicaRandall MabelKarr FlorindaChico RafaelaAparicio,['Comedy'],tt0063983,es,0.0,1969,"[{'iso_639_1': 'es', 'name': 'Español'}]",Old Man Made in Spain,5.6,8.0,"A widow shepherd who lives at the Aragonese Pyrenees sees how his three young daughters, Cándida, Visi, and Nieves, go to Madrid to find a better life and leave him alone. There they all get married, have sons and forget their father. One day, Marcelino receives a letter from Cándida, who wants him to stay with her family for some time. What she really wants is some help from her father, as she's not able to take care of her ten daughters and her upcoming child. Marcelino goes to Madrid, but, once there, he only finds an unknown, frantic and hostile world, and also three unhappy daughters...",/zVDkSc8Ntd9QHvK99Fq09NFoLL6.jpg,0.470673,['Pedro Lazaga'], 1969 widow shepherd life aragonese pyrenees see three young daughter cándida visi nieves go madrid find better life leave alone get married son forget father one day marcelino receives letter cándida want stay family time really want help father able take care ten daughter upcoming child marcelino go madrid find unknown frantic hostile world also three unhappy daughter Pedro Lazaga PacoMartínezSoria MónicaRandall MabelKarr FlorindaChico RafaelaAparicio,Comedy,24
25,15788,hotel slapstick gaghumor madcapcomedy bellhop  entourage,JerryLewis AlexGerry MiltonBerle BobClayton SonnieSands EddieShaeffer HerkieStyles DavidLandfield BillRichmond LarryBest,['Comedy'],tt0053644,en,10000000.0,1960,"[{'iso_639_1': 'en', 'name': 'English'}]",The Bellboy,6.1,22.0,"Stanley is a bellboy at the Fountainbleau Hotel in Miami Beach. It is there that he performs his duties quietly and without a word to anyone. All that he displays are facial expressions and a comedic slapstick style. And anything that can go wrong - does go wrong when Stanley is involved. Then one day, Jerry Lewis, big star, arrives at the hotel and some of the staff notice the striking resemblanc",/soeU9nMPFh5iOZ7gS1aac60VvBX.jpg,2.738268,['Jerry Lewis'],hotel slapstick gaghumor madcapcomedy bellhop  entourage 1960 stanley bellboy fountainbleau hotel miami beach performs duty quietly without word anyone display facial expression comedic slapstick style anything go wrong go wrong stanley involved one day jerry lewis big star arrives hotel staff notice striking resemblanc Jerry Lewis JerryLewis AlexGerry MiltonBerle BobClayton SonnieSands EddieShaeffer HerkieStyles DavidLandfield BillRichmond LarryBest,Comedy,25
26,335796,supernatural prequel possession ouijaboard spirit ghost aftercreditsstinger 1960s,ElizabethReaser AnnaliseBasso LuluWilson HenryThomas ParkerMack DougJones SamAnderson KateSiegel AlexisG.Zall HalleCharlton EleKeats NicholasKeenan LinShaye EveGordon LincolnMelcher,"['Horror', 'Thriller']",tt4361050,en,81705746.0,2016,"[{'iso_639_1': 'en', 'name': 'English'}]",Ouija: Origin of Evil,5.8,735.0,"In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",/pzhGcMGuOxxnq9ePtQPY80Wp0BG.jpg,10.182974,['Mike Flanagan'],supernatural prequel possession ouijaboard spirit ghost aftercreditsstinger 1960s 2016 1965 los angeles widowed mother two daughter add new stunt bolster séance scam business unwittingly invite authentic evil home youngest daughter overtaken merciless spirit small family confronts unthinkable fear save send possessor back side Mike Flanagan ElizabethReaser AnnaliseBasso LuluWilson HenryThomas ParkerMack DougJones SamAnderson KateSiegel AlexisG.Zall HalleCharlton EleKeats NicholasKeenan LinShaye EveGordon LincolnMelcher,Horror Thriller,26
27,30924,gore slasher bhorror sunshinecoast,RoryCalhoun PaulLinke NancyParsons NinaAxelrod WolfmanJack ElaineJoyce MoniqueSt.Pierre JohnRatzenberger GwilRichards ToniGillman MargotHope RosanneKaton DickCurtis,"['Comedy', 'Horror']",tt0081184,en,0.0,1980,"[{'iso_639_1': 'en', 'name': 'English'}]",Motel Hell,6.1,55.0,"Farmer Vincent kidnaps unsuspecting travellers and is burying them in his garden. Unfortunately for his victims, they are not dead. He feeds his victims to prepare them for his roadside stand. His motto is: It takes all kinds of critters...to make Farmer Vincents fritters. The movie is gory, but is also a parody of slasher movies like Last House on the Left.",/n8BnzWEgPQa9AelvzU0N8LS2Sh7.jpg,6.398395,['Kevin Connor'],gore slasher bhorror sunshinecoast 1980 farmer vincent kidnaps unsuspecting traveller burying garden unfortunately victim dead feed victim prepare roadside stand motto take kind critter make farmer vincents fritter movie gory also parody slasher movie like last house left Kevin Connor RoryCalhoun PaulLinke NancyParsons NinaAxelrod WolfmanJack ElaineJoyce MoniqueSt.Pierre JohnRatzenberger GwilRichards ToniGillman MargotHope RosanneKaton DickCurtis,Horror Comedy,27
28,79406,samurai swordfight edoperiod,KeijuKobayashi MichiyoAratama YûnosukeItô ToshirōMifune EijirôTôno TatsuyoshiEhara TadaoNakamaru KaoruYachigusa HarukoSugimura NamiTamura ShirôÔtsuji YoshioInaba AkihikoHirata HideyoAmamoto IkioSawamura ChôtarôTôgin YasuzôOgawa MasayaNihei ToshioKurosawa YoshifumiTajima KomazôIchikawa NadaoKirino RenYamamoto Jun'ichirôMukai KôjiIwamoto NaoyaKusakawa YasuhisaTsutsumi FujioTokita HiroshiHasegawa MitsuguTerashima TakashiShimura SusumuFujita ChûshaIchikawa HakuôMatsumoto,"['Drama', 'Action', 'History']",tt0059673,ja,0.0,1965,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Samurai Assassin,6.2,9.0,"February 17 to March 3, 1860, inside Edo castle. A group of assassins wait by Sakurada Gate to kill the lord of the House of Ii, a powerful man in the Tokugawa government, which has ruled Japan for 300 years. They suspect a traitor in their midst, and their suspicions fall on Niiro, an impoverished ronin who dreams of samurai status, and Kurihara, an aristocratic samurai who befriends Niiro. Niiro longs to identify his father, knowing he is a high-ranking official who will disclose himself only if Niiro achieves samurai status. With American ships in Japan's harbors, cynicism among the assassins, and change in the air, Niiro resolves to reach ends that may prove ephemeral.",/pvMToENRF7TSXVV7FykrIrUvhsF.jpg,1.196723,['Kihachi Okamoto'],samurai swordfight edoperiod 1965 february 17 march 3 1860 inside edo castle group assassin wait sakurada gate kill lord house ii powerful man tokugawa government ruled japan 300 year suspect traitor midst suspicion fall niiro impoverished ronin dream samurai status kurihara aristocratic samurai befriends niiro niiro longs identify father knowing official disclose niiro achieves samurai status american ship japan harbor cynicism among assassin change air niiro resolve reach end may prove ephemeral Kihachi Okamoto KeijuKobayashi MichiyoAratama YûnosukeItô ToshirōMifune EijirôTôno TatsuyoshiEhara TadaoNakamaru KaoruYachigusa HarukoSugimura NamiTamura ShirôÔtsuji YoshioInaba AkihikoHirata HideyoAmamoto IkioSawamura ChôtarôTôgin YasuzôOgawa MasayaNihei ToshioKurosawa YoshifumiTajima KomazôIchikawa NadaoKirino RenYamamoto Jun'ichirôMukai KôjiIwamoto NaoyaKusakawa YasuhisaTsutsumi FujioTokita HiroshiHasegawa MitsuguTerashima TakashiShimura SusumuFujita ChûshaIchikawa HakuôMatsumoto,History Action Drama,28
29,137347,bankrobbery,VeraFarmiga MarkStrong HarryLloyd AntonLesser JoeArmstrong ChristianMcKay TimPlester MonicaBârlădeanu AllanCorduner,"['Comedy', 'Drama']",tt2017486,en,0.0,2013,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Closer to the Moon,6.4,13.0,A Romanian police officer teams up with a small crew of bank robbers to pull off a heist by convincing everyone at the scene of the crime that they are only filming a movie.,/nJqRhKd7KHz4CufBRTlaQWXA8Ni.jpg,1.375615,['Nae Caranfil'],bankrobbery 2013 romanian police officer team small crew bank robber pull heist convincing everyone scene crime filming movie Nae Caranfil VeraFarmiga MarkStrong HarryLloyd AntonLesser JoeArmstrong ChristianMcKay TimPlester MonicaBârlădeanu AllanCorduner,Drama Comedy,29
30,415892,,SergeySvetlakov SvetlanaSmirnova-Martsinkevich PhilippeReinhardt SergeyBurunov,['Comedy'],tt6070530,ru,0.0,2016,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",The Groom,5.2,10.0,"On 9 May a German comes to Russia to marry the Russian beauty Alena, whom he had met in Berlin. The happy couple goes to the village to meet the bride’s relatives. However, Alena’s former husband Tolya is also on the way there: he has unexpectedly decided to get his wife back. Everything turns out as a romantic rivalry, which involves – apart from Tolya and Helmut – their friends, relatives, and the other inhabitants of the village: the businessman Yerofeev who has bought a house in the neighbourhood; a lost tank-man; and even a kite – they all meddle in the events.",/xxIRuqTmvS6zs4nurjnuhQn83Ww.jpg,0.77925,['Aleksandr Nezlobin'], 2016 9 may german come russia marry russian beauty alena met berlin happy couple go village meet bride relative however alena former husband tolya also way unexpectedly decided get wife back everything turn romantic rivalry involves apart tolya helmut friend relative inhabitant village businessman yerofeev bought house neighbourhood lost even kite meddle event Aleksandr Nezlobin SergeySvetlakov SvetlanaSmirnova-Martsinkevich PhilippeReinhardt SergeyBurunov,Comedy,30
31,34787,,Björk MatthewBarney ShigeruAkahori NaomiAraki YoshioHarada,['Fantasy'],tt0446685,en,0.0,2005,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'is', 'name': 'Íslenska'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Drawing Restraint 9,6.0,11.0,"The film concerns the theme of self-imposed limitation and continues Matthew Barney's interest in religious rite, this time focusing on Shinto",/qfDwoDXSurApXSMzoqLebJCr8Pe.jpg,1.994926,['Matthew Barney'], 2005 film concern theme limitation continues matthew barney interest religious rite time focusing shinto Matthew Barney Björk MatthewBarney ShigeruAkahori NaomiAraki YoshioHarada,Fantasy,31
32,227262,,MatthiasSchweighöfer Ruth-MariaKubitschek AugustDiehl AnnaBederke AnatoleTaubman TómasLemarquis AnnaThalbach MarleenLohse,['Comedy'],tt2669766,de,0.0,2013,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Frau Ella,6.0,37.0,A young man goes on a road trip with an old lady he saves from a hospital.,/wtKal8P7ajFonnrJBe7tbLMq8AY.jpg,4.772213,['Markus Goller'], 2013 young man go road trip old lady save hospital Markus Goller MatthiasSchweighöfer Ruth-MariaKubitschek AugustDiehl AnnaBederke AnatoleTaubman TómasLemarquis AnnaThalbach MarleenLohse,Comedy,32
33,34806,kiss spermbank romanticcomedy malefemalerelationship doctor pregnancy singlemother artificialinsemination motherhood duringcreditsstinger,JenniferLopez AlexO'Loughlin DanneelAckles EricChristianOlsen AnthonyAnderson NoureenDeWulf MelissaMcCarthy TomBosley MaribethMonroe LindaLavin MichaelaWatkins JenniferEliseCox JaredGilmore AmyBlock RowanBlanchard,"['Comedy', 'Romance']",tt1212436,en,77477008.0,2010,"[{'iso_639_1': 'en', 'name': 'English'}]",The Back-Up Plan,5.7,468.0,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",/1Ig6ZQpLZfLsdvMLHD0inc2w0HB.jpg,6.629999,['Alan Poul'],kiss spermbank romanticcomedy malefemalerelationship doctor pregnancy singlemother artificialinsemination motherhood duringcreditsstinger 2010 zoe tire looking mr right decides baby day artificially inseminated meet stan seems searching life zoe figure make two life dream fit Alan Poul JenniferLopez AlexO'Loughlin DanneelAckles EricChristianOlsen AnthonyAnderson NoureenDeWulf MelissaMcCarthy TomBosley MaribethMonroe LindaLavin MichaelaWatkins JenniferEliseCox JaredGilmore AmyBlock RowanBlanchard,Comedy Romance,33
34,205601,victorianengland trial slave blackwoman highsociety caribbean womandirector socialissues,GuguMbatha-Raw TomWilkinson MirandaRichardson PenelopeWilton EmilyWatson SarahGadon SamReid MatthewGoode TomFelton JamesNorton AlanMcKenna LaurenJulien-Box AndrewWoodall DanielWilde,['Drama'],tt2404181,en,16505460.0,2013,"[{'iso_639_1': 'en', 'name': 'English'}]",Belle,7.2,230.0,"BELLE is inspired by the true story of Dido Elizabeth Belle, the illegitimate mixed race daughter of a Royal Navy Admiral. Raised by her aristocratic great-uncle Lord Mansfield and his wife, Belle's lineage affords her certain privileges, yet the color of her skin prevents her from fully participating in the traditions of her social standing. Left to wonder if she will ever find love, Belle falls for an idealistic young vicar's son bent on change who, with her help, shapes Lord Mansfield's role as Lord Chief Justice to end slavery in England",/r0Vp6yjsKD41xF1h6lzRztgV201.jpg,13.454169,['Amma Asante'],victorianengland trial slave blackwoman highsociety caribbean womandirector socialissues 2013 belle inspired true story dido elizabeth belle illegitimate mixed race daughter royal navy admiral raised aristocratic lord mansfield wife belle lineage affords certain privilege yet color skin prevents fully participating tradition social standing left wonder ever find love belle fall idealistic young vicar son bent change help shape lord mansfield role lord chief justice end slavery england Amma Asante GuguMbatha-Raw TomWilkinson MirandaRichardson PenelopeWilton EmilyWatson SarahGadon SamReid MatthewGoode TomFelton JamesNorton AlanMcKenna LaurenJulien-Box AndrewWoodall DanielWilde,Drama,34
35,63297,,AnnaMariaDemara JazMartin DarrenThomas JanetTracyKeijser TommyNash HennelyJimenez PatonAshbrook SeanCoryCooper CleoBerry,"['Action', 'Thriller']",tt1823051,en,0.0,2011,"[{'iso_639_1': 'en', 'name': 'English'}]",200 MPH,3.7,13.0,"When the older brother (Tommy Nash) he idolizes is run off the road by a ruthless drug dealer (Darren Thomas) during a nighttime street race known as Sepulveda Suicide, Rick Merchant (Jaz Martin) channels his grief into getting revenge behind the wheel. But to win, he’ll need to modify his trusty 1978 Datsun 280Z — with help from a pretty mechanic (Hennely Jimenez) — to get the maximum speed out of its machinery.",/7UWa0r43Mz6zEOy6bbtQlEVhhaO.jpg,1.023577,['Cole S. McKay'], 2011 older brother tommy nash idolizes run road ruthless drug dealer darren thomas nighttime street race known sepulveda suicide rick merchant jaz martin channel grief getting revenge behind wheel win need modify trusty 1978 datsun 280z help pretty mechanic hennely jimenez get maximum speed machinery Cole S. McKay AnnaMariaDemara JazMartin DarrenThomas JanetTracyKeijser TommyNash HennelyJimenez PatonAshbrook SeanCoryCooper CleoBerry,Action Thriller,35
36,3309,beach infidelity restaurant promise romance melodrama singing girl beachhouse motherdaughterestrangement filmnoir,JoanCrawford JackCarson ZacharyScott EveArden AnnBlyth BruceBennett LeePatrick MoroniOlsen VedaAnnBorg JoAnnMarlowe ButterflyMcQueen BettyAlexander RamsayAmes AngelaGreene GeorgeAnderson RobertArthur LynnBaggett DoriaCaron JoyceCompton MarjorieKane MarionLessing LeahBaird DorothyBarrett BarbaraBrown ClaireCarleton WallisClark ChesterClute JohnCompton ClancyCooper TomDillon CharlesJordan GarryOwen DavidCota JamesFlavin BessFlowers DorothyHack ArthurStuartHull FredKelsey WheatonChambers RichardKipling WilliamRuhl ManartKippen JimmyLono JeanLorraine GeorgeMeader HaroldMiller JackMower FrankO'Connor PaulPanzer LarryRio JeffreySayre MaryServoss GeorgeTobias CharlesTrowbridge JohnnyWalsh JoanWinfield,"['Crime', 'Drama']",tt0037913,en,5638000.0,1945,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Mildred Pierce,7.4,81.0,"After her cheating husband leaves her, Mildred Pierce proves she can become independent and successful, but can't win the approval of her spoiled daughter.",/WP1oQxIyGAIVfavlXcxkucCZAO.jpg,4.497049,['Michael Curtiz'],beach infidelity restaurant promise romance melodrama singing girl beachhouse motherdaughterestrangement filmnoir 1945 cheating husband leaf mildred pierce prof become independent successful ca win approval spoiled daughter Michael Curtiz JoanCrawford JackCarson ZacharyScott EveArden AnnBlyth BruceBennett LeePatrick MoroniOlsen VedaAnnBorg JoAnnMarlowe ButterflyMcQueen BettyAlexander RamsayAmes AngelaGreene GeorgeAnderson RobertArthur LynnBaggett DoriaCaron JoyceCompton MarjorieKane MarionLessing LeahBaird DorothyBarrett BarbaraBrown ClaireCarleton WallisClark ChesterClute JohnCompton ClancyCooper TomDillon CharlesJordan GarryOwen DavidCota JamesFlavin BessFlowers DorothyHack ArthurStuartHull FredKelsey WheatonChambers RichardKipling WilliamRuhl ManartKippen JimmyLono JeanLorraine GeorgeMeader HaroldMiller JackMower FrankO'Connor PaulPanzer LarryRio JeffreySayre MaryServoss GeorgeTobias CharlesTrowbridge JohnnyWalsh JoanWinfield,Crime Drama,36
